"BehaviorSpace results (NetLogo 5.3.1)"
"drug_model.nlogo"
"experiment 1.0"
"04/18/2017 15:42:49:975 +0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","tolerance_limit","no_of_dealers","no_of_consumers","consumer_network","franchise_limit","leave_consumer","surplus","suspicion","allow_direct_connection","new_consumer","[step]","mean [tax_paid] of consumers","mean [tax_collected] of consumers","mean [asked_someone_to_broker] of consumers","mean [brokered_for_someone] of consumers","mean [brokered_for_new_user] of consumers","mean [pinched] of consumers","mean [selling_price] of dealers","count dealers","count consumers"
"4597","7","25","100","3","10","50","24","5","5","50","17279","1358.5148514851485","1357.5742574257426","147.4851485148515","69.44554455445545","69.52475247524752","11.908546117769665","114","10","101"
"4596","7","25","100","3","10","50","24","5","5","50","17280","0","970.3684210526316","152.29473684210527","49.65263157894737","50.55789473684211","8.086403508771932","120","7","95"
"4600","7","25","100","3","10","50","24","5","5","50","17279","1256.3465346534654","1255.4950495049504","150.37623762376236","65.11881188118812","65.17821782178218","9.061311504045353","138.55555555555554","9","101"
"4598","7","25","100","3","10","50","24","5","5","50","17280","0","1092.357142857143","147.66326530612244","56.183673469387756","55.63265306122449","8.909646944831344","122.54545454545455","11","98"
"4599","7","25","100","3","10","50","24","5","5","50","17280","0","1086.53125","145.97916666666666","55.645833333333336","55.875","9.503188775510203","114.33333333333333","12","96"
"4601","7","25","100","3","10","50","24","10","1","10","17280","0","1294.6907216494844","136.2164948453608","65.9381443298969","66.36082474226804","10.652242161978702","121.5","22","97"
"4602","7","25","100","3","10","50","24","10","1","10","17279","1730.3061224489795","1745.7755102040817","144.60204081632654","89.23469387755102","88.51020408163265","13.733541727658206","127.11764705882354","17","98"
"4603","7","25","100","3","10","50","24","10","1","10","17280","0","1265.64","135.1","65.13","65.13","10.52412147505423","120.26086956521739","23","100"
"4604","7","25","100","3","10","50","24","10","1","10","17280","0","1259.141414141414","129.34343434343435","64.47474747474747","65.45454545454545","10.213198028957006","123.28571428571429","28","99"
"4605","7","25","100","3","10","50","24","10","1","10","17280","0","1125.878787878788","139.82828282828282","57.7979797979798","58.05050505050505","9.531842327659064","118.11764705882354","17","99"
"4606","7","25","100","3","10","50","24","10","1","10","17279","1457.4848484848485","1462.7575757575758","147.5252525252525","75.23232323232324","74.98989898989899","10.806652274726156","135.35714285714286","14","99"
"4607","7","25","100","3","10","50","24","10","1","10","17280","0","1179.8989898989898","138.74747474747474","60.7979797979798","60.44444444444444","9.139666291009272","129.06666666666666","15","99"
"4610","7","25","100","3","10","50","24","10","1","10","17279","1615.536842105263","1620.4526315789474","149.2736842105263","83.36842105263158","83.13684210526316","11.953546383247193","135.5625","16","95"
"4608","7","25","100","3","10","50","24","10","1","10","17280","0","1156.7142857142858","139.60204081632654","59.39795918367347","59.93877551020408","9.399685878175363","123.05882352941177","17","98"
"4609","7","25","100","3","10","50","24","10","1","10","17280","0","1360.3775510204082","128.3877551020408","69.68367346938776","69.72448979591837","11.387088875728862","119.46666666666667","30","98"
"4612","7","25","100","3","10","50","24","10","1","50","17279","1684.381443298969","1694.0515463917525","145.28865979381445","86.5360824742268","86.11340206185567","11.929940467547553","142","16","97"
"4611","7","25","100","3","10","50","24","10","1","50","17280","0","1286.4897959183672","136.21428571428572","65.79591836734694","65.65306122448979","10.50509682933439","122.375","24","98"
"4613","7","25","100","3","10","50","24","10","1","50","17280","0","1323.0927835051546","131.5979381443299","68.09278350515464","68.57731958762886","10.770323222020673","122.84615384615384","26","97"
"4614","7","25","100","3","10","50","24","10","1","50","17280","0","1255.734693877551","135.6530612244898","64.27551020408163","64","9.75410265423292","128.7391304347826","23","98"
"4615","7","25","100","3","10","50","24","10","1","50","17279","1571.3465346534654","1581.7623762376238","143.25742574257427","80.55445544554455","80.01980198019803","12.204956606771788","129.6","15","101"
"4616","7","25","100","3","10","50","24","10","1","50","17280","0","1222.8775510204082","138.19387755102042","62.83673469387755","62.744897959183675","10.376559618331845","117.85","20","98"
"4617","7","25","100","3","10","50","24","10","1","50","17280","0","1193.79797979798","140.94949494949495","60.898989898989896","60.717171717171716","10.17441460055096","117.33333333333333","18","99"
"4618","7","25","100","3","10","50","24","10","1","50","17280","0","1252.969696969697","131","64.05050505050505","64.46464646464646","9.899309118270743","126.57142857142857","21","99"
"4619","7","25","100","3","10","50","24","10","1","50","17279","1568.3495145631068","1578.1456310679612","139.92233009708738","80.84466019417475","80.35922330097087","11.967737343791413","131.86666666666667","15","103"
"4620","7","25","100","3","10","50","24","10","1","50","17280","0","1237.530612244898","135.9387755102041","63.37755102040816","63.234693877551024","10.309019949885064","120.04347826086956","23","98"
"4621","7","25","100","3","10","50","24","10","5","10","17280","0","1270.3939393939395","135.010101010101","64.75757575757575","64.75757575757575","9.664465115206841","131.45","20","99"
"4623","7","25","100","3","10","50","24","10","5","10","17279","1708.12","1708.12","144.51","87.85","87.85","12.328051323175623","138.55555555555554","18","100"
"4622","7","25","100","3","10","50","24","10","5","10","17280","0","1307.59375","138.6875","66.54166666666667","65.42708333333333","10.872770787746171","120.26315789473684","19","96"
"4624","7","25","100","3","10","50","24","10","5","10","17280","0","1320.2323232323233","127.79797979797979","67.91919191919192","68.14141414141415","10.573003280299416","124.82142857142857","28","99"
"4626","7","25","100","3","10","50","24","10","5","10","17279","1670.48","1670.48","144.16","85.7","85.7","12.33094224924012","135.47058823529412","17","100"
"4625","7","25","100","3","10","50","24","10","5","10","17280","0","1238.4158415841584","134.4257425742574","63.75247524752475","63.75247524752475","9.675123762376238","128","21","101"
"4627","7","25","100","3","10","50","24","10","5","10","17280","0","1228.3979591836735","138.8469387755102","63.1530612244898","63.37755102040816","10.168055633763162","120.80952380952381","21","98"
"4629","7","25","100","3","10","50","24","10","5","10","17279","1568.2577319587629","1589.2371134020618","146.36082474226805","81.43298969072166","80.38144329896907","11.759682657309124","135.14285714285714","14","97"
"4628","7","25","100","3","10","50","24","10","5","10","17280","0","1226.11","138.51","63.15","63.15","10.17096640398175","120.55","20","100"
"4630","7","25","100","3","10","50","24","10","5","10","17280","0","1297.7422680412371","134.64948453608247","66.61855670103093","65.89690721649484","10.501909620212599","123.52","25","97"
"4631","7","25","100","3","10","50","24","10","5","50","17280","0","1257.4554455445545","130.3960396039604","64.14851485148515","64.10891089108911","10.295945291996205","121.8695652173913","23","101"
"4632","7","25","100","3","10","50","24","10","5","50","17279","1475.0873786407767","1493.893203883495","140.79611650485438","76.37864077669903","75.41747572815534","10.577675190896205","141.23076923076923","13","103"
"4633","7","25","100","3","10","50","24","10","5","50","17280","0","1267.950495049505","129.78217821782178","64.65346534653466","64.86138613861387","10.181196068958348","124.53846153846153","26","101"
"4634","7","25","100","3","10","50","24","10","5","50","17280","0","1287.8725490196077","127.32352941176471","65.55882352941177","65.53921568627452","10.798931311655096","119.25925925925925","27","102"
"4636","7","25","100","3","10","50","24","10","5","50","17279","1818.8775510204082","1811.1734693877552","141.14285714285714","92.89795918367346","93.26530612244898","13.36399841489994","135.52631578947367","19","98"
"4635","7","25","100","3","10","50","24","10","5","50","17280","0","1310.6494845360826","130.03092783505156","66.94845360824742","67.90721649484536","10.91857949309136","120.03846153846153","26","97"
"4637","7","25","100","3","10","50","24","10","5","50","17280","0","1293.3636363636363","130.3030303030303","66.0909090909091","66.20202020202021","10.669786096256688","121.21739130434783","23","99"
"4639","7","25","100","3","10","50","24","10","5","50","17279","1674.77","1657.88","143.62","84.91","85.79","11.305238668271164","146.64705882352942","17","100"
"4638","7","25","100","3","10","50","24","10","5","50","17280","0","1214.7058823529412","130","62.72549019607843","63.38235294117647","10.218346013484254","118.875","24","102"
"4640","7","25","100","3","10","50","24","10","5","50","17280","0","1273.56","130.37","64.48","64.18","10.19207471647765","124.91666666666667","24","100"
"4642","7","25","100","3","20","10","24","5","1","10","17279","1096.080808080808","1100.141414141414","157.92929292929293","56.36363636363637","56.16161616161616","8.944239139361095","123","6","99"
"4641","7","25","100","3","20","10","24","5","1","10","17280","0","866.21","153.7","44.22","44.22","7.340762711864405","118","7","100"
"4643","7","25","100","3","20","10","24","5","1","10","17280","0","986.1584158415842","148.45544554455446","50.84158415841584","50.84158415841584","8.127679251441629","121.33333333333333","9","101"
"4645","7","25","100","3","20","10","24","5","1","10","17279","1165.97","1165.97","154.83","60.28","60.28","9.428328840970345","123.66666666666667","6","100"
"4644","7","25","100","3","20","10","24","5","1","10","17280","0","849.2424242424242","155.54545454545453","43.494949494949495","43.56565656565657","6.147566669800382","138.14285714285714","7","99"
"4646","7","25","100","3","20","10","24","5","1","10","17280","0","812.09","155.36","41.4","41.4","6.152196969696969","132","5","100"
"4647","7","25","100","3","20","10","24","5","1","10","17280","0","863.65","153.04","44.38","44.38","6.672792494481236","129.42857142857142","7","100"
"4648","7","25","100","3","20","10","24","5","1","10","17279","1121.020202020202","1120.8484848484848","156.93939393939394","57.494949494949495","57.515151515151516","8.56699478865084","130.83333333333334","6","99"
"4649","7","25","100","3","20","10","24","5","1","10","17280","0","919.07","152.66","47.23","47.23","7.6669030239833145","119.875","8","100"
"4650","7","25","100","3","20","10","24","5","1","10","17280","0","936.33","151.08","47.96","47.96","6.165135802469137","151.875","8","100"
"4652","7","25","100","3","20","10","24","5","1","50","17279","1117.38","1122.4","153.62","57.5","57.28","9.84561403508772","114","5","100"
"4651","7","25","100","3","20","10","24","5","1","50","17280","0","893.2277227722773","149.74257425742573","46.07920792079208","46.07920792079208","7.591170448489606","117.66666666666667","6","101"
"4653","7","25","100","3","20","10","24","5","1","50","17280","0","879.41","151.58","44.98","44.28","7.152553407934891","122.875","8","100"
"4655","7","25","100","3","20","10","24","5","1","50","17279","1274.0294117647059","1263.1078431372548","147.30392156862746","64.97058823529412","65.51960784313725","8.216550132767479","153.72727272727272","11","102"
"4654","7","25","100","3","20","10","24","5","1","50","17280","0","768.4705882352941","153.95098039215685","39.34313725490196","39.34313725490196","6.333548804137038","121.33333333333333","6","102"
"4656","7","25","100","3","20","10","24","5","1","50","17280","0","915.3366336633663","150.88118811881188","46.84158415841584","46.84158415841584","7.538066394874783","121.42857142857143","7","101"
"4658","7","25","100","3","20","10","24","5","1","50","17279","1106.2178217821781","1106.2178217821781","154.72277227722773","57.06930693069307","57.06930693069307","9.4664116778426","116.85714285714286","7","101"
"4657","7","25","100","3","20","10","24","5","1","50","17280","0","839.16","154.89","42.89","42.89","7.954123222748812","105.5","6","100"
"4659","7","25","100","3","20","10","24","5","1","50","17280","0","884.3069306930693","149.22772277227722","45.71287128712871","45.35643564356435","6.002083239998207","147.33333333333334","9","101"
"4660","7","25","100","3","20","10","24","5","1","50","17280","0","863.4174757281553","149.3495145631068","44.36893203883495","44.36893203883495","7.1356816175880615","121","6","103"
"4661","7","25","100","3","20","10","24","5","5","10","17279","1153.51","1153.51","155.38","59.26","59.26","8.953505821474772","128.83333333333334","6","100"
"4662","7","25","100","3","20","10","24","5","5","10","17280","0","880.35","152.35","45.12","45.12","7.068921832884095","124.33333333333333","6","100"
